Order_ID,City,Category,Sales,Quantity,Order_Date
4056,Cairo,Clothing,991.0,4,2022-09-03
4679,,Clothing,954.0,8,2022-01-22
163,Giza,Clothing,463.0,7,2022-10-30
4825,Giza,Food,738.0,3,2022-09-19
1257,,Food,665.0,2,2022-01-10
1451,Alex,Clothing,305.0,9,2022-03-22
2441,Mansoura,Books,877.0,3,2022-06-29
2443,Giza,Food,582.0,4,2022-10-25
1462,Alex,Food,215.0,10,2022-03-17
1054,Cairo,Food,211.0,3,2022-06-04
4160,Mansoura,,738.0,7,2022-08-26
538,Tanta,Clothing,,8,2022-06-25
2478,Cairo,,968.0,5,2022-05-17
3293,Tanta,Electronics,168.0,3,2022-01-31
1319,Alex,Food,213.0,2,2022-05-23
3675,Giza,Food,429.0,3,2022-02-14
1379,Alex,Books,867.0,5,2022-03-10
4419,Giza,Books,712.0,10,2022-09-30
1782,Mansoura,Food,94.0,8,2022-01-19
2158,Alex,Clothing,620.0,7,2022-03-24
3470,Alex,Books,297.0,10,2022-02-27
1267,Giza,Books,,1,2022-08-22
4970,Giza,Clothing,333.0,8,2022-10-05
2242,Giza,,546.0,6,2022-02-23
4013,Giza,Clothing,,10,2022-11-27
1655,Giza,Electronics,796.0,5,2022-03-21
866,Cairo,Food,73.0,3,2022-11-07
115,Tanta,,440.0,2,2022-12-09
442,Cairo,Electronics,357.0,3,2022-11-01
4984,Giza,Clothing,907.0,7,2022-10-20
4639,Cairo,Electronics,841.0,8,2022-11-26
3161,Giza,Food,828.0,1,2022-10-04
4660,Tanta,Books,725.0,9,2022-03-16
835,Alex,Electronics,337.0,2,2022-04-04
2674,Giza,Electronics,594.0,2,2022-01-25
1700,Giza,Electronics,,5,2022-03-21
1043,Alex,Clothing,379.0,1,2022-11-18
4166,Cairo,Food,876.0,7,2022-08-28
1461,Mansoura,Food,178.0,5,2022-11-02
316,Alex,Clothing,217.0,10,2022-08-15
794,Giza,Electronics,153.0,8,2022-07-09
537,Alex,Food,539.0,1,2022-09-29
927,Alex,Food,852.0,9,2022-07-09
1342,Mansoura,Electronics,979.0,7,2022-12-07
2471,Tanta,Clothing,493.0,4,2022-11-26
841,,Books,479.0,6,2022-12-03
812,Giza,Electronics,373.0,9,2022-05-02
647,Mansoura,Books,160.0,8,2022-03-26
2068,Mansoura,Clothing,,8,2022-02-08
1384,Cairo,Food,,4,2022-05-19
2000,Mansoura,Clothing,122.0,5,2022-06-19
1088,Cairo,Books,418.0,9,2022-09-06
260,Alex,Food,555.0,6,2022-08-29
444,,Electronics,923.0,5,2022-01-10
306,Alex,Food,842.0,5,2022-02-17
2803,Cairo,Electronics,,3,2022-06-24
1453,Mansoura,Books,190.0,7,2022-03-25
4643,Tanta,Electronics,316.0,10,2022-04-20
4395,Mansoura,Electronics,600.0,2,2022-10-27
326,Giza,Food,,5,2022-09-11
1762,Tanta,Food,436.0,5,2022-02-16
176,Alex,Books,292.0,6,2022-03-25
1832,Mansoura,Electronics,536.0,8,2022-05-13
2663,Giza,Food,200.0,10,2022-10-05
1318,,Electronics,109.0,7,2022-01-12
3196,Alex,,,9,2022-04-21
160,Alex,Clothing,769.0,9,2022-04-18
3287,Giza,Food,387.0,3,2022-09-08
4137,Alex,Books,706.0,4,2022-04-09
1365,Mansoura,Clothing,358.0,1,2022-11-21
601,Giza,Books,582.0,9,2022-01-18
143,,Food,125.0,6,2022-11-11
477,Alex,Clothing,875.0,3,2022-06-04
282,,Electronics,,2,2022-11-02
732,Cairo,Electronics,765.0,9,2022-04-25
4220,Alex,Books,1000.0,7,2022-08-24
1253,Giza,Books,808.0,3,2022-08-05
1291,,Clothing,258.0,9,2022-04-09
2438,Tanta,Clothing,206.0,5,2022-02-22
4700,Mansoura,,725.0,2,2022-03-28
3672,Giza,Electronics,491.0,5,2022-03-05
1976,Alex,Electronics,183.0,3,2022-09-04
3926,Giza,,537.0,8,2022-04-24
4754,Alex,Books,190.0,7,2022-11-13
4552,Alex,Electronics,424.0,8,2022-10-03
764,Cairo,Food,275.0,10,2022-11-03
3766,Cairo,Clothing,170.0,5,2022-09-22
4540,Alex,Electronics,288.0,3,2022-08-16
273,,Electronics,931.0,2,2022-08-09
769,Giza,Food,341.0,3,2022-09-30
4714,,,,5,2022-02-14
1974,Mansoura,Electronics,908.0,3,2022-11-27
3284,Alex,Books,766.0,4,2022-09-25
1539,Tanta,Electronics,909.0,6,2022-07-30
1789,Mansoura,Books,480.0,10,2022-06-18
2562,,Electronics,459.0,3,2022-07-17
1883,Cairo,Electronics,526.0,8,2022-09-15
2933,Tanta,Clothing,745.0,6,2022-04-27
2758,Tanta,Books,130.0,2,2022-06-28
4753,Alex,Electronics,,4,2022-12-11
660,Mansoura,Clothing,869.0,9,2022-06-30
2542,Cairo,Books,,1,2022-07-23
4544,Tanta,Clothing,,5,2022-12-20
4753,Alex,Electronics,,4,2022-12-11
2946,Mansoura,Books,,1,2022-02-09
3597,Mansoura,Food,284.0,6,2022-04-25
4250,Cairo,Books,375.0,1,2022-05-24
4933,Mansoura,Food,485.0,4,2022-11-01
4354,Giza,Food,640.0,9,2022-04-30
1283,Cairo,,902.0,4,2022-03-02
1639,Giza,Clothing,566.0,3,2022-05-02
3150,Tanta,Books,142.0,4,2022-12-16
1879,Mansoura,Books,941.0,3,2022-05-13
3043,Alex,Food,768.0,10,2022-08-02
774,,Electronics,342.0,2,2022-06-20
3994,Alex,Food,912.0,2,2022-09-07
2325,,Clothing,361.0,1,2022-02-19
2484,Alex,Electronics,785.0,2,2022-11-18
1413,Alex,Clothing,860.0,1,2022-06-04
1819,Mansoura,Electronics,693.0,2,2022-10-21
3129,,Food,862.0,5,2022-06-09
1567,Alex,Electronics,979.0,9,2022-10-25
1951,Mansoura,Electronics,758.0,4,2022-04-13
4356,Alex,,135.0,4,2022-02-28
1180,Cairo,Books,,7,2022-07-15
4916,Alex,Books,470.0,8,2022-04-14
2569,Mansoura,Books,573.0,2,2022-02-27
2509,Alex,Food,774.0,10,2022-02-22
2831,Mansoura,Clothing,666.0,6,2022-09-08
2903,Alex,Electronics,951.0,7,2022-09-28
138,Mansoura,Books,,10,2022-12-03
2754,Alex,Books,644.0,8,2022-07-11
1441,Tanta,,659.0,5,2022-04-26
1603,Alex,Clothing,591.0,2,2022-07-24
1849,Tanta,,239.0,8,2022-10-25
3701,,Electronics,522.0,10,2022-12-01
4052,,Clothing,,7,2022-04-09
4936,Mansoura,Electronics,869.0,3,2022-05-27
3669,Cairo,Food,872.0,9,2022-04-11
3072,Giza,Food,157.0,5,2022-09-02
64,Alex,Electronics,446.0,2,2022-01-05
1333,Alex,Electronics,782.0,10,2022-03-29
613,Tanta,Books,528.0,6,2022-07-27
3837,Tanta,Books,747.0,2,2022-07-28
684,Tanta,Books,,4,2022-06-20
4235,Mansoura,Clothing,96.0,2,2022-08-12
4421,Cairo,Food,975.0,9,2022-09-01
1156,Tanta,,805.0,1,2022-02-26
1915,Mansoura,Books,896.0,8,2022-09-08
4300,Alex,Food,328.0,3,2022-11-15
1838,Cairo,Food,115.0,4,2022-12-03
4613,Tanta,Food,962.0,5,2022-01-04
179,Tanta,Electronics,565.0,3,2022-10-11
2596,Giza,Clothing,810.0,9,2022-06-06
237,Giza,Clothing,320.0,8,2022-01-11
4227,Alex,Electronics,746.0,10,2022-08-02
1059,Giza,Food,384.0,9,2022-10-17
969,Tanta,Electronics,141.0,10,2022-12-11
3966,Alex,Books,,5,2022-12-30
3656,Alex,Books,68.0,7,2022-06-15
311,Giza,Books,769.0,6,2022-11-16
2387,Tanta,Books,108.0,10,2022-06-30
4241,Giza,Clothing,,5,2022-05-26
3034,Alex,Books,953.0,9,2022-03-02
3594,Cairo,Food,691.0,8,2022-06-29
1774,Mansoura,Books,508.0,6,2022-12-26
1160,Tanta,Electronics,711.0,1,2022-04-05
4315,Tanta,Clothing,173.0,8,2022-09-09
4079,Alex,Electronics,424.0,5,2022-08-08
3583,Mansoura,Books,71.0,1,2022-09-08
2937,Cairo,Electronics,177.0,10,2022-11-02
3734,Tanta,Food,504.0,3,2022-12-30
1988,Alex,Books,288.0,9,2022-11-07
1210,Alex,Clothing,615.0,6,2022-05-03
2141,Alex,Electronics,523.0,3,2022-11-09
2823,Mansoura,Electronics,644.0,1,2022-10-10
2513,Tanta,Electronics,575.0,4,2022-10-25
1682,Alex,,762.0,2,2022-10-22
454,,Clothing,684.0,8,2022-12-13
1812,Alex,Food,734.0,1,2022-05-06
1472,Tanta,Books,736.0,7,2022-02-27
3588,Giza,Clothing,743.0,10,2022-09-25
3405,Tanta,Books,788.0,2,2022-01-23
2494,Alex,Electronics,136.0,10,2022-11-10
4781,Tanta,Clothing,,7,2022-07-27
1109,Mansoura,Food,417.0,9,2022-12-16
1152,Cairo,Food,,6,2022-05-13
3143,Mansoura,Electronics,649.0,9,2022-11-03
1432,Cairo,Books,86.0,5,2022-05-22
360,Tanta,Books,735.0,3,2022-10-27
2116,Alex,Electronics,236.0,2,2022-07-26
3657,Tanta,Electronics,384.0,10,2022-12-22
1445,,Food,621.0,8,2022-07-03
2375,Giza,Electronics,,2,2022-08-19
3982,Alex,Books,462.0,1,2022-07-07
3153,Alex,Electronics,577.0,2,2022-10-12
4511,Alex,Books,938.0,1,2022-08-04
1392,Cairo,Electronics,722.0,10,2022-09-02
1669,,Food,642.0,9,2022-08-25
4680,Cairo,Electronics,388.0,10,2022-01-23
3979,Tanta,Clothing,242.0,5,2022-06-12
346,Alex,,858.0,9,2022-07-03
2721,Cairo,Clothing,470.0,10,2022-09-09
1536,Giza,Clothing,742.0,7,2022-12-29
4898,Giza,Electronics,529.0,8,2022-06-04
965,Giza,Food,142.0,8,2022-10-24
3473,,Food,,5,2022-02-15
3248,Mansoura,Electronics,427.0,9,2022-05-18
420,Alex,Electronics,810.0,10,2022-09-21
4618,Alex,Clothing,546.0,2,2022-07-04
3488,Alex,Electronics,713.0,6,2022-03-07
4488,Mansoura,,978.0,6,2022-02-01
1962,Mansoura,Books,739.0,1,2022-06-23
4899,Tanta,Food,71.0,4,2022-07-19
4492,Cairo,,704.0,7,2022-01-09
112,Mansoura,Clothing,713.0,1,2022-10-11
3556,Mansoura,Food,592.0,10,2022-05-07
3758,Giza,Food,739.0,4,2022-12-01
18,Cairo,Books,785.0,8,2022-10-13
1670,Giza,Books,194.0,9,2022-12-30
3535,Giza,Clothing,454.0,10,2022-10-14
1195,Giza,Clothing,,6,2022-11-28
3326,Tanta,Books,922.0,7,2022-04-11
1820,,Clothing,175.0,2,2022-06-15
2030,Tanta,,704.0,9,2022-06-16
1837,Cairo,Food,260.0,2,2022-11-09
3440,Alex,,87.0,6,2022-09-06
4141,Tanta,Food,140.0,2,2022-12-24
4432,Giza,Clothing,457.0,1,2022-07-22
2174,Cairo,Electronics,947.0,1,2022-09-02
588,Mansoura,Electronics,341.0,6,2022-06-17
879,Tanta,Electronics,,3,2022-04-21
4690,Giza,,740.0,3,2022-01-31
3503,Giza,Food,836.0,3,2022-05-21
2110,Mansoura,Food,274.0,5,2022-07-10
2456,Cairo,Food,552.0,2,2022-09-22
4510,Giza,Books,588.0,2,2022-03-31
2683,Cairo,,63.0,2,2022-11-13
2652,Mansoura,Electronics,912.0,1,2022-10-31
318,Cairo,Electronics,,4,2022-06-24
609,Tanta,Books,,5,2022-12-17
3495,Cairo,Food,278.0,6,2022-08-25
6,Cairo,Books,930.0,8,2022-09-21
188,Giza,Electronics,661.0,2,2022-02-04
4765,Mansoura,,990.0,3,2022-03-18
2065,Giza,Food,939.0,5,2022-05-11
530,Giza,Clothing,725.0,10,2022-12-10
233,Mansoura,Food,501.0,7,2022-04-18
1510,Cairo,Books,658.0,2,2022-07-27
4553,Cairo,Clothing,269.0,4,2022-05-21
2093,Cairo,Food,847.0,5,2022-10-22
751,Giza,Books,985.0,8,2022-04-09
298,,Clothing,353.0,5,2022-08-24
3846,Giza,Books,234.0,2,2022-12-19
3403,Giza,Books,694.0,3,2022-08-28
1068,Alex,Books,973.0,2,2022-02-26
1945,Alex,Electronics,756.0,9,2022-05-10
894,Tanta,,911.0,10,2022-05-15
4788,Alex,Food,341.0,4,2022-11-26
3819,Giza,Food,252.0,5,2022-05-05
3680,,Clothing,470.0,10,2022-11-24
4266,Mansoura,Books,849.0,2,2022-01-04
1436,Giza,Books,137.0,5,2022-12-03
493,Tanta,Food,,1,2022-04-24
945,Giza,Food,374.0,7,2022-12-09
3267,Alex,Clothing,688.0,10,2022-03-16
3678,Mansoura,Books,912.0,5,2022-10-22
3416,Tanta,Books,586.0,8,2022-01-19
3929,,Food,617.0,5,2022-12-14
4853,Cairo,Books,982.0,8,2022-10-17
1072,Giza,Electronics,762.0,3,2022-12-17
3795,Mansoura,Electronics,694.0,10,2022-10-12
3897,Alex,Books,314.0,8,2022-05-18
395,Mansoura,Clothing,552.0,3,2022-06-19
3090,Alex,Books,400.0,1,2022-04-21
3040,Cairo,Clothing,229.0,10,2022-09-11
1407,Tanta,Clothing,790.0,5,2022-11-09
560,Mansoura,Electronics,977.0,8,2022-03-26
3251,Tanta,Food,955.0,1,2022-08-11
4399,Tanta,Clothing,493.0,8,2022-07-31
1202,Tanta,Electronics,,2,2022-09-24
980,Giza,Food,138.0,8,2022-04-22
2664,Giza,Electronics,376.0,4,2022-08-17
1448,Tanta,Books,388.0,3,2022-07-14
3809,Alex,Electronics,,8,2022-10-25
4452,Tanta,Food,524.0,7,2022-10-02
367,Giza,Electronics,154.0,4,2023-01-01
1013,Mansoura,Electronics,,8,2022-07-07
4804,Tanta,Books,473.0,3,2022-12-17
2645,,Electronics,,10,2022-12-15
1164,Cairo,,616.0,3,2022-08-27
2840,Mansoura,Clothing,76.0,7,2022-03-27
273,,Electronics,931.0,2,2022-08-09
2824,Mansoura,Clothing,414.0,3,2022-02-25
1668,Mansoura,Food,224.0,9,2022-05-23
4201,Mansoura,Electronics,527.0,10,2022-10-16
2376,Giza,Electronics,348.0,4,2022-11-28
1152,Cairo,Food,,6,2022-05-13
2313,Tanta,Food,365.0,3,2022-03-08
3632,Alex,Books,660.0,2,2022-11-01
4333,Mansoura,Food,652.0,1,2022-04-01
2819,Cairo,Clothing,536.0,8,2022-06-02
1507,Alex,Books,198.0,9,2022-10-03
3002,Alex,Books,557.0,9,2022-03-23
3876,Cairo,Electronics,,3,2022-09-03
2707,,Clothing,933.0,5,2022-01-12
2999,Alex,Books,955.0,5,2022-02-25
1262,Giza,Food,,10,2022-01-19
1586,,,89.0,8,2022-09-06
4882,Cairo,Clothing,243.0,3,2022-01-11
3224,Tanta,,,9,2022-01-07
4088,Cairo,Electronics,,2,2022-09-19
4358,Giza,Books,736.0,5,2022-12-13
562,Mansoura,Clothing,,2,2022-03-05
2561,Alex,Electronics,522.0,6,2022-02-22
3110,Alex,Clothing,835.0,3,2022-02-27
4369,Alex,Clothing,288.0,6,2022-09-13
2782,Alex,Electronics,846.0,8,2022-02-21
595,Mansoura,Clothing,178.0,6,2022-04-01
2799,,Food,102.0,7,2022-03-14
414,Tanta,Food,227.0,5,2022-06-27
4997,Giza,,397.0,4,2022-12-06
456,Tanta,,560.0,3,2022-04-07
2897,,Food,599.0,6,2022-05-14
1258,,Food,701.0,8,2022-06-03
412,Cairo,Electronics,516.0,9,2022-05-23
842,Tanta,Books,91.0,7,2022-11-12
828,Alex,Books,180.0,5,2022-04-30
555,Mansoura,Clothing,154.0,2,2022-04-14
4912,Giza,Electronics,939.0,9,2022-10-10
2045,Cairo,Clothing,558.0,1,2022-12-18
1378,Cairo,Electronics,,10,2022-07-03
4484,Alex,Books,,1,2022-07-21
1881,Cairo,Food,785.0,1,2022-08-11
184,Giza,Books,300.0,2,2022-06-23
4870,Mansoura,Electronics,504.0,9,2022-01-25
3633,Giza,Books,,4,2022-07-21
1389,Giza,Electronics,73.0,4,2022-01-15
4481,,,,3,2022-05-29
2398,Alex,Books,235.0,1,2022-01-01
2305,Cairo,Clothing,365.0,5,2022-11-01
2837,Giza,Books,664.0,7,2022-05-20
337,Giza,Books,615.0,3,2022-12-05
1066,Tanta,Electronics,955.0,9,2022-05-16
763,Cairo,Books,213.0,7,2022-09-03
4707,Mansoura,Clothing,969.0,4,2022-04-02
1694,Alex,Electronics,200.0,2,2022-10-26
116,Tanta,,731.0,8,2022-10-21
2768,Mansoura,Books,426.0,8,2022-02-20
4309,Mansoura,Books,,2,2022-01-28
3554,Cairo,Food,810.0,5,2022-06-23
608,Cairo,Books,469.0,10,2022-05-10
3914,Tanta,Books,657.0,8,2022-10-20
249,,Books,135.0,10,2022-04-26
3548,Alex,Books,531.0,7,2022-10-05
778,Mansoura,Books,926.0,9,2022-03-03
4721,Alex,Books,609.0,9,2022-07-07
997,Cairo,Electronics,809.0,6,2022-10-24
1597,Mansoura,Clothing,82.0,6,2022-10-18
1086,Cairo,Books,431.0,7,2022-04-20
4260,Tanta,Clothing,50.0,4,2022-07-19
991,Alex,Books,875.0,2,2022-05-25
4305,,,117.0,9,2022-12-07
4446,,Books,,5,2022-11-06
1011,,Electronics,639.0,8,2022-06-01
1104,Tanta,Electronics,934.0,5,2022-05-14
2225,Giza,Clothing,,2,2022-10-28
3951,Tanta,,348.0,2,2022-02-26
1797,Giza,Electronics,746.0,3,2022-01-26
1070,Cairo,Books,,2,2022-05-05
2797,,Books,966.0,4,2022-10-07
2953,Alex,,469.0,1,2022-09-20
2393,Cairo,Books,830.0,8,2022-04-11
956,Tanta,Clothing,750.0,10,2022-09-26
4600,Cairo,Food,847.0,2,2022-07-08
1606,Mansoura,,854.0,10,2022-07-11
2252,Mansoura,,704.0,9,2022-12-27
2385,,Clothing,489.0,4,2022-06-29
542,Tanta,Food,838.0,1,2022-01-01
1353,Mansoura,Food,827.0,9,2022-10-04
1866,Alex,Food,526.0,3,2022-11-24
289,Tanta,,900.0,5,2022-08-11
1418,Giza,Books,374.0,3,2022-11-05
3257,Mansoura,Books,,3,2022-01-20
3125,Cairo,Electronics,444.0,5,2022-01-22
1756,Giza,Books,254.0,3,2022-05-28
2924,Cairo,Clothing,196.0,6,2022-12-08
3882,Cairo,Electronics,492.0,4,2022-01-11
941,Giza,Books,,2,2022-03-24
2342,Tanta,Clothing,515.0,9,2022-10-15
620,Mansoura,Electronics,113.0,8,2022-01-05
852,Cairo,Electronics,449.0,4,2022-12-24
4196,Mansoura,Electronics,260.0,1,2022-08-01
3152,Tanta,Food,528.0,7,2022-02-01
2073,Cairo,Electronics,743.0,8,2022-09-21
1194,,Food,507.0,5,2022-11-14
147,Alex,,743.0,2,2022-06-12
3912,Giza,Clothing,677.0,2,2022-12-14
4626,Tanta,Electronics,894.0,4,2022-05-10
4585,Mansoura,Clothing,113.0,2,2022-09-05
3263,Cairo,Food,,6,2022-06-01
308,Mansoura,Books,460.0,7,2022-09-21
2287,Tanta,Clothing,592.0,7,2022-08-12
2798,Mansoura,Books,958.0,2,2022-05-25
4199,Mansoura,Electronics,383.0,10,2022-12-22
2221,Cairo,Electronics,132.0,10,2022-07-19
4897,Cairo,Electronics,545.0,7,2022-01-02
4969,Mansoura,Books,224.0,7,2022-03-19
2752,Mansoura,Electronics,,3,2022-10-02
1693,Giza,Electronics,126.0,9,2022-06-07
3286,Alex,Books,646.0,3,2022-09-30
222,Giza,Books,557.0,10,2022-07-27
4128,Alex,Clothing,470.0,3,2022-12-14
3552,Giza,Food,213.0,9,2022-12-06
1610,Cairo,,580.0,10,2022-01-27
4259,Mansoura,Electronics,445.0,1,2022-10-20
4603,Mansoura,Food,899.0,8,2022-03-22
4125,Tanta,Food,797.0,1,2022-01-08
4865,Mansoura,Food,615.0,10,2022-04-17
646,Cairo,Food,278.0,4,2022-08-18
4364,Mansoura,Clothing,72.0,2,2022-04-11
4800,,,497.0,6,2022-02-27
2594,,Electronics,845.0,5,2022-09-09
2584,Alex,Electronics,179.0,2,2022-09-20
2452,Mansoura,Clothing,554.0,6,2022-02-27
4277,Cairo,Food,,4,2022-06-25
1008,Cairo,,206.0,3,2022-10-23
4911,Cairo,Food,872.0,6,2022-12-17
4767,Mansoura,Electronics,596.0,7,2022-05-02
3332,Alex,Clothing,425.0,6,2022-07-23
3990,,Books,695.0,1,2022-02-26
4023,Alex,Clothing,871.0,6,2022-12-02
3404,Mansoura,Food,343.0,6,2022-07-25
448,Alex,Electronics,210.0,4,2022-05-02
3593,Tanta,Electronics,882.0,8,2022-10-28
932,Tanta,Books,359.0,3,2022-04-28
657,Giza,Books,596.0,10,2022-01-26
3053,Alex,Books,228.0,8,2022-04-13
2368,Alex,Clothing,148.0,10,2022-01-04
3826,Alex,Electronics,670.0,2,2022-11-06
3012,Alex,Electronics,406.0,8,2022-07-04
1329,Cairo,Electronics,568.0,6,2022-12-14
729,Tanta,,213.0,6,2022-07-24
3115,Tanta,Food,593.0,4,2022-02-28
3037,Mansoura,Electronics,203.0,6,2022-05-19
2519,Mansoura,Books,823.0,4,2022-11-19
573,,,299.0,6,2022-09-06
329,Mansoura,,877.0,3,2022-12-26
3853,Alex,Books,525.0,8,2022-09-08
3688,Cairo,Food,919.0,10,2022-09-22
3499,Giza,Electronics,545.0,6,2022-05-25
885,Tanta,Books,375.0,3,2022-12-19
4667,Mansoura,Electronics,532.0,7,2022-12-11
1374,Mansoura,Clothing,423.0,10,2022-12-22
848,Mansoura,,419.0,3,2022-10-30
209,Tanta,Food,998.0,6,2022-02-25
1158,Cairo,Books,992.0,8,2022-05-09
2464,,Books,403.0,3,2022-07-03
3382,Tanta,Food,405.0,8,2022-03-03
2279,Cairo,Electronics,897.0,10,2022-03-21
2402,Alex,Clothing,,9,2022-11-23
3867,Tanta,,417.0,2,2022-12-22
967,Tanta,Books,97.0,7,2022-09-13
4379,Tanta,Clothing,93.0,9,2022-05-14
1073,Cairo,Books,302.0,7,2022-04-26
2177,Alex,Clothing,536.0,5,2022-11-09
423,Alex,Electronics,94.0,5,2022-01-31
4167,Tanta,Books,91.0,10,2022-07-22
2381,Mansoura,Books,,8,2022-09-08
169,Tanta,Books,72.0,10,2022-11-25
1593,Alex,Electronics,175.0,2,2022-01-17
2881,,Food,780.0,7,2022-07-21
4118,Giza,Books,248.0,8,2022-02-06
4522,Tanta,Clothing,135.0,6,2022-09-09
2107,Tanta,,451.0,6,2022-01-04
2247,Alex,Clothing,305.0,5,2022-09-07
4691,Tanta,Electronics,203.0,3,2022-04-04
4206,Alex,Books,,2,2022-10-05
2326,Giza,Food,317.0,4,2022-06-22
3643,Giza,Clothing,380.0,10,2022-03-04
2323,Alex,Clothing,590.0,8,2022-03-15
4333,Mansoura,Food,652.0,1,2022-04-01
1791,Cairo,Food,,8,2022-10-19
756,Alex,Clothing,897.0,5,2022-09-21
1792,Mansoura,Electronics,785.0,1,2022-05-02
1285,Tanta,Food,934.0,6,2022-10-31
4863,Cairo,Clothing,,7,2022-06-12
801,Giza,Books,553.0,8,2022-01-18
1706,Giza,Books,244.0,10,2022-11-01
3068,Mansoura,,292.0,10,2022-07-11
3050,Giza,Books,621.0,4,2022-04-24
3518,Alex,Food,370.0,1,2022-06-13
2599,Mansoura,Books,211.0,3,2022-09-02
92,Giza,Clothing,872.0,3,2022-11-18
172,Alex,Food,568.0,9,2022-08-01
2714,Cairo,,457.0,8,2022-02-24
1541,Cairo,Clothing,847.0,4,2022-05-06
2067,Giza,Electronics,641.0,4,2022-08-22
4402,Tanta,Electronics,708.0,2,2022-07-06
3797,,Clothing,282.0,1,2022-09-30
1000,Mansoura,Electronics,877.0,9,2022-09-19
3399,Giza,Food,816.0,8,2022-03-07
4370,Giza,Books,,10,2022-04-21
1203,Alex,Books,339.0,3,2022-04-04
3918,Tanta,Electronics,337.0,4,2022-12-18
2915,Mansoura,Books,901.0,9,2022-05-11
3086,Tanta,Electronics,,6,2022-11-19
3976,Tanta,Clothing,956.0,7,2022-08-09
4803,Mansoura,,769.0,5,2022-10-21
4711,Mansoura,Electronics,589.0,5,2022-02-26
4833,Alex,,406.0,3,2022-12-27
3823,Alex,Electronics,139.0,8,2022-11-29
4722,Giza,Food,282.0,9,2022-03-16
99,Tanta,Food,575.0,6,2022-11-12
4761,Alex,,732.0,5,2022-06-01
4950,Cairo,Clothing,301.0,2,2022-12-18
3901,Alex,Books,,1,2022-04-13
824,Alex,Food,,10,2022-09-14
4322,Tanta,Books,220.0,10,2022-11-02
2961,Cairo,Electronics,283.0,5,2022-10-31
3831,Cairo,Electronics,596.0,2,2022-11-14
2802,Mansoura,Electronics,262.0,2,2023-01-01
4326,Giza,Clothing,658.0,7,2022-02-11
4400,Giza,Books,131.0,7,2022-05-04
2884,Cairo,Clothing,654.0,6,2022-09-23
1394,Alex,Electronics,382.0,10,2022-04-25
2132,Giza,Clothing,411.0,2,2022-03-29
1576,Cairo,Books,767.0,3,2022-12-24
936,Cairo,Electronics,170.0,5,2022-12-15
279,Giza,Clothing,718.0,5,2022-11-14
40,Mansoura,Food,158.0,1,2022-03-05
2600,Alex,Electronics,247.0,1,2022-10-03
4490,Giza,Electronics,715.0,4,2022-12-19
4914,Giza,Books,574.0,7,2022-10-31
3279,Tanta,Clothing,948.0,5,2022-08-15
1985,Cairo,Electronics,144.0,1,2022-10-06
4758,,Electronics,635.0,9,2022-03-16
4740,Alex,Books,,2,2022-11-12
419,Mansoura,Books,365.0,2,2022-07-01
1429,Mansoura,Books,272.0,3,2022-04-23
4718,Cairo,Clothing,988.0,4,2022-01-07
1942,Alex,Food,673.0,5,2022-04-12
1767,Mansoura,Clothing,451.0,6,2022-08-31
4239,Giza,,,8,2022-11-05
2296,Giza,Electronics,160.0,5,2022-04-26
2649,Mansoura,Clothing,141.0,5,2022-04-20
3725,Cairo,Electronics,789.0,9,2022-09-17
4070,Cairo,Food,617.0,2,2022-05-13
1193,Alex,,526.0,2,2022-04-14
2848,Cairo,Books,711.0,3,2022-07-31
2608,Giza,Food,149.0,4,2022-04-02
4435,Alex,Clothing,104.0,7,2022-01-01
3860,Giza,Clothing,663.0,7,2022-08-24
3016,,Food,352.0,10,2022-07-25
2092,Cairo,Food,965.0,8,2022-08-14
1620,,Clothing,,5,2022-12-28
2596,Giza,Clothing,810.0,9,2022-06-06
3998,Alex,Books,573.0,3,2022-02-01
1673,Tanta,Books,922.0,5,2022-10-24
4634,Giza,Books,131.0,6,2022-06-23
3585,Alex,Food,917.0,3,2022-02-05
3167,Cairo,Books,178.0,1,2022-01-16
3038,Giza,Electronics,,2,2022-02-27
674,Alex,Electronics,867.0,4,2022-01-24
2008,Tanta,,802.0,7,2022-05-16
2838,Alex,Books,938.0,5,2022-11-22
2807,Alex,Books,913.0,6,2022-04-03
2455,,Books,581.0,6,2022-09-22
2685,Cairo,Food,326.0,1,2022-06-16
3231,Mansoura,Clothing,971.0,3,2022-01-15
566,Giza,Clothing,975.0,7,2022-01-18
75,Tanta,,970.0,6,2022-07-13
1161,Tanta,Clothing,613.0,2,2022-10-03
3370,Cairo,Food,122.0,3,2022-12-23
2266,Cairo,Books,587.0,8,2022-02-19
4251,Mansoura,Electronics,955.0,1,2022-03-05
4913,Mansoura,,777.0,8,2022-02-11
2619,,Electronics,508.0,8,2022-12-10
275,Tanta,Electronics,661.0,3,2022-03-04
2870,Mansoura,Food,235.0,7,2022-12-29
3422,Alex,Books,444.0,6,2022-01-26
895,Cairo,Electronics,430.0,4,2022-10-10
2032,Mansoura,Electronics,393.0,3,2022-03-06
4046,,Clothing,302.0,10,2022-01-15
4164,Alex,Food,252.0,2,2022-10-26
108,Alex,Food,902.0,4,2022-06-25
638,Alex,Books,943.0,4,2022-12-14
3665,Cairo,Electronics,570.0,9,2022-10-12
3274,Tanta,Clothing,284.0,6,2022-06-29
119,Cairo,Clothing,931.0,3,2022-04-03
1324,Giza,Electronics,679.0,8,2022-10-11
